Image_ID,Item_ID,Question,Answer,Image_Path
81+Pt4QJLaL,B07TH2ZWZC,Is this case slim?,Yes,66/66f3a68c.jpg
71RIC1lIW1L,B078GVFLT9,Is the sandal's leopard print calf hair easily damaged by water?,No,e8/e80d4449.jpg
51FE6dEnstL,B07B44G6PS,Is the image depicting a single product?,No,4e/4e83eb6d.jpg
61Xu4plaLUL,B01LWXF89K,Is this a set of two bottles?,Yes,52/526e9133.jpg
71bTAvLiXmL,B075X2YJHZ,Is the bulb included with this floor lamp?,Yes,03/03006af1.jpg
81OIHOjVS1L,B07T7ZZQDP,Is this case slim?,Yes,32/326fdd81.jpg
91kjptnlhUL,B07B4FZG8Y,Is the ottoman cover removable?,No,38/389ec543.jpg
81QqTR2BWfL,B075DQP358,Is the frame silver?,Yes,41/41e588b7.jpg
71sB+84P+LL,B07HK5MYP7,What is the color of the sconce?,Bronze,2d/2d8fe398.jpg
81RSpbBXDML,B07B51QMFH,Is this rug a low pile?,Yes,b0/b0d43d88.jpg
61c6ak3hJSL,B081HN4FQQ,What is the material of this phone case?,Plastic,47/47f0c738.jpg
61ZqC9WYBtL,B07FQTRM81,What is the material of the sandal's insole?,Latex,b5/b588b2b1.jpg
71VNVKZQ0zL,B07TG4VTM8,Is this Oppo F1 Plus phone case made of real wood?,Yes,c5/c5d036e4.jpg
71nT09Mus7L,B01ND450P7,Is the leather used in these shoes full-grain?,Yes,47/47348e09.jpg
71cs-lQf6OL,B08352R5NZ,What is the main material of the AmazonCommercial frying pan?,StainlessSteel,bd/bd8d53c3.jpg
81HpMQ+l41L,B07B4VSTF6,What is the shape of this chandelier?,Rectangle,8d/8d33348b.jpg
81TwwQQsHdL,B07TH1423R,Is this case 3D printed?,Yes,49/49b1b22b.jpg
71wLM7c2aHL,B07TCWS4QZ,Is this case slim?,Yes,39/390043fd.jpg
61jjpyV69vL,B07255V34N,Are these boots made of leather?,No,06/067f7a74.jpg
718dWkpL-gL,B07TBV47XD,Is this case made of wood?,Yes,49/49b1b22b.jpg
A1k4Lajqm3L,B07B4MT2HV,Are the chair legs pre-attached?,No,e1/e1db0cc2.jpg
A1rcms3m5oL,B07JY32YHK,Is assembly required?,No,64/64ec09a4.jpg
81y5WVjCu1L,B07TCWV4XC,Is this case compatible with a Huawei P9 lite?,Yes,14/14d2fa21.jpg
71RN+dMjozL,B07TCWRLVR,Is this a slim case?,Yes,66/66f3a68c.jpg
91l+JwqiCeL,B075X4QFK2,Is this a loveseat?,Yes,53/53218055.jpg
716x3Zj2A-L,B07DW5LBLG,What is the shape of the table's legs?,Cross,03/035c805e.jpg
61BA4pCWCuL,B0853WWW21,What is the case's primary material?,Plastic,d8/d87e51cf.jpg
71WEoVMHlgL,B0749V8TD3,Does this blind require drilling for installation?,No,39/39a0580f.jpg
81LOHeeGp3L,B07TF1CFQD,Is this Vivo V3 Max phone case compatible with wireless charging?,No,49/49b1b22b.jpg
91gco7MZn5L,B07JGYH2FT,What is the wood type of the Alkove Velle credenza?,Oak,4c/4cb58c19.jpg
61gSxPkO6gL,B081HNV9JS,What is the case's material?,Plastic,d8/d89025e7.jpg
614Z7PfuJDL,B07TBV4R7F,Is the case precisely designed for easy access to all ports and buttons?,Yes,b9/b920a5bf.jpg
51zBdZ1Ux4L,B0779D4BTN,What is the dosage of aspirin in each tablet?,325mg,4b/4b1e6976.jpg
718GyxKkEOL,B0812C4MTY,What is the style of these men's loafers?,SaddleDriver,1a/1afc6e3f.jpg
51ut8Nu6o6L,B07TTBBT49,Is the squeegee extendable?,Yes,78/782f0b30.jpg
71zfX5gPtRL,B07T6W5T6W,Is this case slim?,Yes,e2/e221beff.jpg
61+woWTqkwL,B0853X2QWT,What is the material of this phone case?,Silicon,2f/2f357c87.jpg
71JzP8svbaL,B07TG3J1YW,Is the case compatible with the Lenovo A7700?,Yes,15/15257c6e.jpg
61QZq7Wh6AL,B07CWC6CB6,What is the diameter of the frying pan?,24cm,bc/bcdf60f5.jpg
71Bz+4y4LRL,B01CFZI0GI,Is this ring size 6?,Yes,24/24c40f61.jpg
819ikftacWL,B07GL338QC,What is the weight of this product in ounces?,8,0e/0eee93c8.jpg
51E05X8GheL,B01M642Q91,What is the color of the Movian Aggol Lift-Top Coffee Table?,White,cf/cf088c56.jpg
71S5oe-CtIL,B0788C6XF9,Is the sole of the bootie made of leather?,No,78/78cac4d3.jpg
71Z8IjtJBlL,B07TG4V6QW,Is this case compatible with the InFocus M350?,Yes,66/66f3a68c.jpg
81ZLtVEyq3L,B074MFKSFV,Is this kettle corn bag resealable?,No,85/85525fc0.jpg
61rPasB575L,B07ZL1ZYN8,What is the color of the bungee cords?,Red,3c/3c378ef6.jpg
61Xce1Hq7DL,B07TCWVJ6G,Is the raised bezel 0.98mm?,Yes,66/66f3a68c.jpg
71kYcOL6WfL,B01N3QGK1U,Is this duvet cover set machine washable?,Yes,bf/bfc9129d.jpg
71YZnizpMjL,B07T22HQD8,Is this case slim?,Yes,49/49b1b22b.jpg
81r4SDjb0SL,B01NC095F3,What is the closure type of the boot?,Zipper,6b/6b18bb16.jpg
81afOIh7djL,B07TF1C71G,Is this case hard?,Yes,66/66f3a68c.jpg
712ngRWlDGL,B015FWUD68,What is the metal of the ring?,Silver,b7/b7f2dbb2.jpg
816VP-arPsL,B07CSCXJ3T,Is this sofa made of velvet?,Yes,82/829590e8.jpg
61nwpq2pgHL,B07TBV6881,Is the teal design printed directly onto the case?,Yes,b1/b1d65477.jpg
51RDnqrVstL,B079QTSHFK,What is the socks' color?,Vert,76/7685c9d1.jpg
81VE86P+G1L,B072K4P9LC,What is the roast level of this coffee?,Dark,20/20533b83.jpg
81SV7eZ6zKL,B07QC71JV8,What is the number of bowls in this set?,Six,12/1263556d.jpg
61mluKLZzrL,B081HMLPX1,What is the phone case material?,Plastic,47/47f0c738.jpg
71KGx6i9O7L,B07SZ21Q4T,Is this hat made of cotton?,Yes,99/9973c612.jpg
710Dt4ugROL,B08541XYW8,What is the phone case material?,Silicon,85/85192c70.jpg
81op5SDW1TL,B0757YL14D,Are these ink cartridges compatible with my HP Deskjet 5150 printer?,Yes,27/27e223f1.jpg
715wxFiRN3L,B07895PMWV,Are these sandals made of 100% leather?,Yes,3a/3ab47059.jpg
71qiUu+RNAL,B07JLZKQB5,How many lightbulbs are included?,Six,53/532d62f5.jpg
617p7m1dPXL,B0854LTLMC,What is the case material?,Silicon,50/50241510.jpg
A1p-HMVuuuL,B07DVTX2BS,Is this a chair?,Yes,d3/d3968a02.jpg
61JvNy60pML,B0788C6P5J,What is the shoe's color?,Pink,6e/6e69c887.jpg
71dougsPY0L,B07TG49HWP,Is the printed image on the case a glossy or matte finish?,Matte,49/49b1b22b.jpg
71082uShNFL,B07TH37582,Is this phone case compatible with a Huawei G8?,Yes,66/66f3a68c.jpg
71TnWcTycHL,B07TCWT6H9,Is this case slim?,Yes,66/66f3a68c.jpg
A1T8kWgrQ5S,B0013TXCVG,Is this flannel sheet set pre-washed?,Yes,83/8391cc10.jpg
71Rdz8XGbSL,B07FQRY349,What is the color of the monitor stand?,Black,14/14e8f4f3.jpg
81Si0-emhRL,B07QCMBNF1,What is the color of this loveseat?,Aqua,3c/3cb2387a.jpg
818msT05BwL,B07TF1CXT2,Is this case slim?,Yes,7a/7aea0272.jpg
81qkXp-KmlL,B07BG59N25,Is the PS4 Pro compatible with this backpack?,Yes,cc/cc6e4098.jpg
71ciLrPpPfL,B074Y6WZ8X,What is the olive oil's processing method?,Cold,26/26fb4437.jpg
71V4-JALSSL,B07TG45SSN,Is this phone case compatible with the Gionee Marathon M5 Plus?,Yes,49/49b1b22b.jpg
71UlhFhZZqL,B07QFR6Y1M,What is the color of the storage bin?,Pink,31/31302748.jpg
71A0KKzPWhL,B08547YS8Q,What is the phone case's material?,Silicone,75/757a5781.jpg
81CzNvoz3cL,B07T6V17PC,Is this a slim case?,Yes,66/66f3a68c.jpg
81jllsra22L,B013URKH1Q,Are these earrings sterling silver?,Yes,86/86eb94e8.jpg
81M8ZPGbKOL,B07FB6VM42,What is the bed's color?,Black,1f/1f99a86a.jpg
61nEOPdgidL,B07GDQLTZP,Is this lock electronic?,Yes,a7/a7bf62fb.jpg
71bXaNNRfCL,B07T9TP25K,Is this case slim?,Yes,49/49b1b22b.jpg
813ErrJq4ML,B07TH3T8YC,Is this case 3D printed?,Yes,66/66f3a68c.jpg
71KYke9S5fL,B07TTCS9M7,How many organizers are included?,Three,1f/1f933976.jpg
81PjsBGj+aL,B0853XFQ43,What is the design of the phone case?,Wooden,2f/2f357c87.jpg
71ZW4wCiqoL,B07TBV3LNP,Is this case hard?,Yes,ab/ab5bf92b.jpg
61chQfAI1NL,B074MH98DG,Are these cookies dairy-free?,No,11/111a5bf8.jpg
81bZw6LZDDL,B07374SBFM,Is this lamp easy to assemble?,Yes,61/61966136.jpg
61MkFjJGj5L,B071VMSMGD,What color is the curtain rod?,Black,95/95140368.jpg
81vA9J3H4lL,B07FF94JTD,What is the glove size?,7,10/1099682f.jpg
81eBtTEXvvL,B07WYYCMN9,What is the size of the relish jar?,10-ounce,49/495c4b98.jpg
71JLZilozYL,B07TGZY1FX,Is this case slim?,Yes,49/49b1b22b.jpg
810W2Z6pD-L,B07TG4M9W1,Is this case compatible with a Samsung Galaxy J3 Pro?,Yes,66/66f3a68c.jpg
51RDnqrVstL,B079QTSHFK,Are these socks made with compression technology?,Yes,76/7685c9d1.jpg
61QUzXKssSL,B07T1BL8SX,What is the type of lock?,Combination,78/78654868.jpg
717cALtmc9L,B0853XGDGK,What is the case material?,Silicone,85/85192c70.jpg
819XWZQQ8WL,B01H2AYSHQ,Is this cayenne pepper organic?,Yes,be/be6cfded.jpg
81UhTAmeQCL,B07T33ZNWQ,Is this case compatible with a Samsung Galaxy E7?,Yes,49/49b1b22b.jpg
A1cYu5MZ2-L,B07QHKYCVB,What is the shape of the rug?,Rectangular,be/beb5c0b5.jpg
61xV8MK8CnL,B07GDKZWCK,What is the shape of the table?,Triangular,1f/1fb511f4.jpg
81JeFkKPF9L,B074TBFQP4,What is the size of the bottle in ounces?,16,4c/4c03b6d4.jpg
71uMsNcCVuL,B01F9RGWF0,Is this cable MFi certified?,Yes,e7/e761b551.jpg
71OswC5aRzL,B07TB5485Z,Is this phone case compatible with a OnePlus 2?,Yes,49/49b1b22b.jpg
41T6YINftVL,B019OK5VHS,Is the case included Apple-certified?,No,d9/d976268d.jpg
715sSpJzk+L,B0757YL15H,Is this Canon PGI-520 ink cartridge remanufactured?,Yes,c1/c1abb20a.jpg
71dU71uJ4LL,B07TF1CCL4,Is this case slim?,Yes,5e/5e5b2920.jpg
71ROFJE-8nL,B00Q7OATOK,Is the fitted sheet compatible with a 16-inch mattress?,Yes,3c/3cf24cd1.jpg
81dIvtPhUtL,B07TG4SLRW,Is this case hard?,Yes,49/49b1b22b.jpg
71TacRoXm1L,B07T9TMGF4,Is this a slim case?,Yes,43/43ed77fc.jpg
618CkNIAd4L,B07Z415XX1,What is the phone model compatibility?,Vivo Y21L,d8/d89025e7.jpg
81AcwU0s6IL,B07XB1GMS8,What is the heel type?,Flats,52/5257b707.jpg
51TfEtjUQ-L,B084BVBXWD,What is the case material?,TPU,8f/8fb28b2e.jpg
81vXpnYcUKL,B075M8YKK7,Is this cinnamon organic?,Yes,41/416b99c5.jpg
81qLpTE-PKL,B01GPY70Q6,What is the color of the gemstones?,Citrino,d2/d2296c96.jpg
71y1DCDYzWL,B08541R593,What is the phone case's primary material?,Silicon,85/85192c70.jpg
71SROLBI8UL,B07GJZ69LL,Is this cutlery set dishwasher safe?,Yes,3a/3a3b9b96.jpg
61wP7WLPsPL,B074H7LFBR,Is this product certified organic?,Yes,0e/0ee20b18.jpg
716MFxxxdyL,B074H66138,Is this pre-washed?,Yes,4c/4c5d891c.jpg
31y7xXNO6qL,B074HBVVVB,Is this milk homogenized?,Yes,aa/aa2d8e12.jpg
716MFxxxdyL,B074H66138,Is this pre-washed?,Yes,a1/a138446d.jpg
81AWsVKqnjL,B079JC1WB5,Is the hat's back panel fully mesh?,Yes,a2/a28cfea9.jpg
71KgJJkN1qL,B07T24ZCTX,Is this case compatible with the Micromax Canvas Knight 2 E471?,Yes,44/44d10c4a.jpg
81j8Hyy928L,B081HYWD2D,What is the material of this ski bag?,Polyester,5d/5d746e9a.jpg
91C4oMaS1gL,B07D1KPWH7,What material is the beanie made of?,Cotton,79/79c79718.jpg
61bJYH9RDxL,B079TSNRDQ,What is the closure type of these shoes?,Lace-Up,94/94d165f2.jpg
81juPA6ubKL,B084GPR5V9,What is the closure type of these men's formal shoes?,SlipOn,78/78c4506c.jpg
61jb6tZDBmL,B01N6T68H5,What is the finish of this cabinet handle?,Bronze,49/49677437.jpg
A1XSeEvQRGL,B077BWKH32,What is the pillow's primary color?,Green,38/38d742e8.jpg
81nw39ZlVlL,B072Y3LQWH,Are these sandals made of textile?,Yes,11/11b6598f.jpg
71xEPtq1jmL,B01N5Q0TBM,What type of footwear is this?,Sandal,b0/b0dd77e5.jpg
71bYa2ECZTL,B074H6K52R,Is this hand soap paraben-free?,Yes,db/db3889bf.jpg
71Bb8jnOizL,B082PMX2QM,What is the upper material of this ballet flat?,Knit,d3/d3717c7a.jpg
51GR2D+5emL,B07GF5F9DJ,What is the primary material of this door handle set?,Brass,db/dbea4d60.jpg
71e5zDRR+xL,B07TF1BZJ9,Is this case compatible with the InFocus M2 phone?,Yes,2e/2ee23a6e.jpg
71SdXzr8lfL,B07VFLJXQ5,What is the material of the shoe's sole?,Synthetic,bf/bf05cbe3.jpg
91Lnf1ZeWgL,B07BDZLHD8,Are these sneakers lace-up?,Yes,b8/b889ca15.jpg
711Y9OtyXQL,B00FXW78Q4,What is the ring size?,6,7b/7bbfd8a5.jpg
71eiCPSvH2L,B074YBXJ19,Is this a 100% essential oil?,Yes,19/19375cae.jpg
71w3gnFFLbL,B07TB54XZV,Is the mushroom image on the case a full wrap-around design?,No,66/66f3a68c.jpg
61jb6tZDBmL,B01N6T68H5,What is the finish of this cabinet handle?,Bronze,3e/3ea2eebc.jpg
71zBsnZBl4L,B07TC5V4Q9,Is the lotus flower image printed directly onto the case?,Yes,49/49b1b22b.jpg
811MAQgvBGL,B07HMTJ2HB,What is the color of the rocking chair?,Black,79/79604af0.jpg
7161DLLz6VL,B07TG4TJ5W,Is the puppy image on this phone case a 3D print?,Yes,66/66f3a68c.jpg
718jyqNYrjL,B0779CZZQ5,What is the nicotine strength of this gum?,2mg,e6/e6175e8d.jpg
71LHp-xRq5L,B07ZKQ3MPG,What is the scent of this cleaner?,Citrus,4c/4cee3154.jpg
51TilJ04n4L,B07V1N7W2V,Is this product fragrance-free?,Yes,41/4131a48b.jpg
61X9n-aJ2xL,B01N6T5DCW,What is the finish of the AmazonBasics cabinet handle?,Black,5b/5ba76505.jpg
81u3QjRZviL,B0854652RJ,What is the material of this phone case?,Silicon,2f/2f357c87.jpg
81urWXb6iBL,B074XXNDJT,Is this juice organic?,Yes,2c/2c025ae0.jpg
71DbFyxVsHL,B0854CTCD4,What is the phone case material?,Silicone,2f/2f357c87.jpg
81TGJoO7GWL,B07WRPJJS8,What is the pasta shape?,Rotini,90/9053dd87.jpg
71tAoFUEihL,B07TF1BJJT,Is the printed image on the case a hard-to-scratch design?,No,49/49b1b22b.jpg
81m-Eb-VljL,B075Z2ZVJ6,Are these loafers made of genuine leather?,No,14/14c9b81d.jpg
61yZfCoTlTL,B07PBWBDY5,What is the finish of these cabinet knobs?,Brass,53/53b837d8.jpg
81OjF4+RiiL,B01JY95Y7G,Is this conditioner grapefruit-scented?,Yes,7f/7fb1cf0e.jpg
71WEoVMHlgL,B0749V8TD3,What is the blind's material?,Polyester,84/84b10f43.jpg
61w4fs2ESyL,B07JMGJWM5,What is the brand of this luggage?,AmazonBasics,86/86d56c14.jpg
91dE5w5vV8L,B07WNNY3TL,What is the color of the handbag?,Pink,3d/3dded89f.jpg
61SWwiColsL,B07TC6DSKM,Is this case slim?,Yes,d6/d63fcabe.jpg
71McsmRVKXL,B078N2KZDF,Is the microphone unidirectional?,Yes,91/9116bcbe.jpg
41WLHHH1P4L,B07FRX12CD,What is the color of the trash can?,Gray,ac/ac4a90a8.jpg
713v9AKCvqS,B000MCL43I,Is this a Fiskars brand lopper?,No,68/68d42302.jpg
81fQ+TfKRKL,B07B7B8KNR,Is assembly required?,No,a5/a5d30228.jpg
81dNQvgOrvL,B074MH44GF,Are these crackers certified organic?,Yes,be/bef67d6a.jpg
71xH03b41IL,B07TG2XBMM,Is this case compatible with the Micromax Canvas Pace 4G Q416?,Yes,66/66f3a68c.jpg
6184qpQA1vL,B084N1VQN2,What is the flavor profile of this Happy Belly Chococino drink?,Chocolatey,8c/8cc8c50d.jpg
81pqKA1+zCL,B00ADGNVLG,Is this product machine washable?,Yes,aa/aab01113.jpg
71KfODD6-TL,B07WXNLT3K,What is the color of the laundry basket?,Gray,18/189fc5a9.jpg
61y5Pl82-FL,B07TC64DPK,Is the Oppo Neo 7 case design exactly as shown in the product image?,Yes,a7/a75cbe6c.jpg
913+7b+MFrL,B072PZVYG5,What is the ottoman's material?,Leather,8b/8b3ca28e.jpg
91gQ4KHyCdL,B078M6S331,Is this bag made of genuine leather?,Yes,15/1541fec5.jpg
61kNJ3sbJML,B078GJYQBX,Is the sandal's buckle adjustable?,Yes,78/78595f39.jpg
81vp+RIx+SL,B07TCWSQTQ,Is this case slim?,Yes,49/49b1b22b.jpg
81tQR-ojKwL,B079V5JHW2,What is the closure type of these shoes?,Lace-Up,8f/8fc3932f.jpg
91my-tu8UsL,B01N5UR3ZB,Is the heel on this sandal a true block heel?,Yes,11/116f0277.jpg
91G6xiENDNL,B0757N12V8,Is the print framed?,Yes,28/28e4e07b.jpg
81vuHQFu5yL,B01MRBTBXD,What is the closure type of this sandal?,Buckle,b8/b830f4e0.jpg
91E1Nde3NoL,B071P9Y9GD,Are these boots made of genuine leather?,No,72/722469ff.jpg
71nu4j7HpLL,B07ZL4STKH,Is this container compostable?,Yes,8b/8b26cd23.jpg
81VJoSfZC+L,B074T3SBJT,Is this Arborio rice suitable for vegans?,Yes,8d/8d1652ad.jpg
71ebfSDuW2L,B07NZP182R,What material is the shoe's upper made from?,Suede,3c/3c6f6ff3.jpg
71Hl0uHz6HL,B07TG4J8K2,Is this case slim?,Yes,66/66f3a68c.jpg
71eggkPdmML,B07THYL7VN,What color are the boots?,Schwarz,15/15c78e08.jpg
71c7zxJXZ7L,B07TG4XBNY,Is the case precisely designed for the Asus Zenfone Max Pro M1 ZB601KL?,Yes,66/66f3a68c.jpg
61M8JNFmANL,B07HP3MHR5,What is the metal of the earring?,Gold,38/3851dfe6.jpg
61SWwiColsL,B07TC6DSKM,Is this case slim?,Yes,49/49b1b22b.jpg
81Rbou3MJML,B079VT3SY9,What is the closure type of these shoes?,Lace-Up,e2/e2ec9476.jpg
41gocDHJ4uL,B01M4HLPU3,Does this shredder include oil?,Yes,d1/d1af5d96.jpg
81Eemk0hxUL,B082MV5Y2W,What is the material of these heels?,Leather,d9/d9009a1b.jpg
611AH1RdrLL,B01GCRZ9LO,Is this patio heater propane powered?,No,90/90bae778.jpg
51iAHPVIgRL,B074MGWHMQ,Is this body cream scented?,Yes,03/0397f028.jpg
819RfGdiupL,B075T4VS99,What is the color of the shoes?,Brown,bb/bb27fd93.jpg
51+I1xNRX9L,B08545NXCR,What is the phone case's design style?,Cartoonish,47/47f0c738.jpg
91GR72JIRZL,B07XTPNWG6,What is the color of the mat?,Negro,08/08fa286f.jpg
71VklQPmi1L,B07BHR9TM9,Is this grilling tool set made of stainless steel?,Yes,bd/bdaa9a70.jpg
81muzpodbiL,B07BW8P2F7,Is the loveseat's assembly flatpack?,Yes,c9/c9ff8089.jpg
71wFQqJREdL,B0853WJX8F,What is the case's material?,Silicon,2f/2f357c87.jpg
81Si0-emhRL,B07QCMBNF1,What is the color of this loveseat?,Aqua,1b/1b61a2fa.jpg
91iEZ40yDAL,B07TG4QZ7C,Is this case slim?,Yes,23/237b634a.jpg
5107124VfYL,B081FGVB85,What is the color of the Solimo fabric storage boxes?,Blue,54/542e4b12.jpg
81QqTR2BWfL,B075DQP358,Is the frame silver?,Yes,c1/c103a914.jpg
A1UdBJapzxL,B07QB8K1B3,What is the rug's shape?,Runner,b7/b7242137.jpg
71+4OoM0jGL,B081HNV9G8,What is the phone case's material?,Plastic,47/47f0c738.jpg
81Up9-OR+VL,B075DKTFYQ,Is this couscous organic?,Yes,b1/b13e99c4.jpg
817u5zE7I+L,B01EFMIL4U,What is the color of the laptop sleeve?,Blue,e1/e12bafa0.jpg
812tcZBV0rL,B07TH324Z7,Is the LG V20 case's design precisely aligned with all buttons and ports?,Yes,66/66f3a68c.jpg
81nw39ZlVlL,B072Y3LQWH,Is the heel height exactly 3.25 inches as stated in the description?,No,59/5997b5ed.jpg
81dIvtPhUtL,B07TG4SLRW,Is this case hard?,Yes,66/66f3a68c.jpg
81mbNKh82wL,B07T9TQG5Q,Is this case hard?,Yes,49/49b1b22b.jpg
81bYyqyBRbL,B0792LX8P5,What is the material of this antenna?,Steel,c7/c70e2b28.jpg
71UTvKYWzML,B072V7ZY23,Is the heel height exactly 3.75 inches?,Yes,a5/a5ac483e.jpg
81a4we2jNvL,B07QZJRFXP,What is the color of the creeper?,Red,a2/a2254342.jpg
51wiRu6gT9L,B0853WL589,What is the case material?,Plastic,d8/d87e51cf.jpg
71YH3ZKmYBL,B074H6NNVK,What is the flavor of these tortilla chips?,Nacho,1e/1edb7aa4.jpg
819Q2ZsjBSL,B07TF1DFQG,Is this case slim?,Yes,49/49b1b22b.jpg
6189cNqM6JL,B07DW1NW2X,Is this a bar stool?,Yes,ae/aec26506.jpg
81QgX+LlUWL,B00EQ5FVXG,What is the thread count of this sheet set?,300,6d/6da3b163.jpg
81T7CrEGQgL,B074M9BXM1,Is this flour bleached?,No,b0/b03850dc.jpg
41T6YINftVL,B019OK5VHS,What color is the Otterbox case?,Damson,d9/d976268d.jpg
81xJopVZAeL,B07YNGHH6K,What is the color of the chaise lounges?,Brown,08/08cce720.jpg
71IFAzb7XLL,B0853X5695,What is the design featured on this phone case?,NumberNine,36/36cae1bf.jpg
613R9v6NRjL,B08569JHYD,What is the primary material of this phone case?,Silicon,5b/5b710434.jpg
91+rDNDy7WL,B07CSCZKVQ,Is this chair a recliner?,Yes,28/28439c69.jpg
91PfsvfIrBL,B074MFG6MT,Is this bag resealable?,Yes,58/58c63c2b.jpg
81jFK97EnCL,B084GPSNY7,What is the closure type of these formal shoes?,SlipOn,ae/aeace8ba.jpg
81QgX+LlUWL,B00EQ5FU28,Is this bedding set made of 100% cotton?,Yes,dc/dc31ad64.jpg
81llM3QKMUL,B0748R4SPC,Are these slippers suitable for outdoor wear?,Yes,92/92e19da1.jpg
81B9X30SYcL,B07CF8Q3BQ,Is this coffee organic?,Yes,d4/d453bf07.jpg
91vSGg5+OWL,B001CGMKA4,Is this pasta maker made of stainless steel?,Yes,38/38825632.jpg
61js-Js-1mL,B07X3LPXYB,How many tea bags are included?,Twenty,20/20533b83.jpg
71fcmOhXSlL,B07T9TPV63,Is this case hard?,Yes,08/08fcdd06.jpg
81JfRfFgboL,B07T1444MY,Is the case precisely cut for all ports and buttons?,Yes,49/49b1b22b.jpg
71UkwET+2zL,B08548731F,What is the phone case's material?,Silicon,85/85192c70.jpg
81aeyWNlUGL,B07FZF49CC,What is the belt's color?,Black,31/318ffd08.jpg
7182iCmbeAL,B079KNV7F6,What is the count of briefs included?,96,68/68ec226c.jpg
81rmjgy-Z5L,B07T8PZ99J,Is this case compatible with a Samsung Galaxy J2 Core?,Yes,49/49b1b22b.jpg
81V6v4n0U7L,B07TC5XDVS,Is this case slim?,Yes,66/66f3a68c.jpg
81V2HJ13IRL,B084HTVV65,What is the finish of the metal wire baskets?,Silver,96/964fbf66.jpg
91LmX2kQ4DL,B075HFVVY9,Is this print framed?,Yes,d0/d0d8d6e8.jpg
71E9SxUTXBL,B07TF1F2HH,Is this case compatible with the Vivo V9 Pro?,Yes,82/821f9656.jpg
811ZQWd4fPL,B081Q8SF44,What is the material of the shopping cart's bag?,Polyester,6e/6e660015.jpg
81RSpbBXDML,B07B51QMFH,Is this rug’s pile height considered low?,Yes,83/83ea169c.jpg
71E+rEUcRqL,B0853WXN47,What is the design of the phone case?,Floral,d8/d87e51cf.jpg
718GyxKkEOL,B0812C4MTY,What is the color of the loafers?,Beige,a7/a7f13f6b.jpg
61I3-Alic8L,B08547YSC1,What is the design style of the phone case?,Cartoon,85/85192c70.jpg
71EV8814O4L,B07TG4VCHT,Is this case slim?,Yes,49/49b1b22b.jpg
71piDHUwW0L,B07Z8798ZW,What is the color of the loafers?,Black,91/9139c3d5.jpg
8174Pe9FRRL,B07WNNYM4L,What is the primary material of the Flavia handbag?,Leather,e7/e7dc0c30.jpg
71xPv55lgJL,B08569BCC5,What is the case material?,Silicone,85/85192c70.jpg
61gny+pXpoL,B01MR894HU,What size screws are included with these cabinet handles?,"2.54cm, 4.14cm",d6/d655b152.jpg
91Wl5r3xm6L,B074T1Z42H,Is wireless charging compatible?,No,64/6473ed4b.jpg
51MY6UhFOpL,B07QR4XM82,What is the case color?,Black,00/009f613e.jpg
7108qXMQYqL,B08568SRTV,What is the case's material?,Plastic,d8/d87e51cf.jpg
71oXncAS4YL,B01N4OPPCG,What is the material of the sole?,Rubber,d4/d42d0e11.jpg
81285Ar7DqL,B075YV7TTW,What is the height of the bar stool?,44,53/53b5c92e.jpg
819l-0N6YZL,B074H5TN23,Is this dog food wheat-free?,Yes,97/972d4eea.jpg
71LrfEP4vnL,B07TH32WDL,Is this case slim?,Yes,9d/9d3e1aa3.jpg
81CzNvoz3cL,B07T6V17PC,Is this case compatible with a Lenovo K4 Note?,Yes,92/929b4157.jpg
71lZvnmtb3L,B07TG4CYDN,Is this a slim case?,Yes,5e/5e844e68.jpg
719q24OD77L,B07T36TJWP,Is this case compatible with a Samsung Galaxy E5?,Yes,49/49b1b22b.jpg
71l3YjWUPfL,B07WD8LYK3,Is this shoe a slip-on?,Yes,53/5313735d.jpg
51M39MBAwDL,B079P881CJ,Is this mouthwash alcohol-free?,No,90/904cb46a.jpg
715ALx4z5uL,B07N13DZNW,What is the color of the shoes?,Black,10/102bb897.jpg
91vU8v5p0bL,B07BL6CX6Y,Is this suitcase expandable?,Yes,12/12ecf3a7.jpg
71HwlYLjllL,B0812BSVSB,What is the color of the shoes?,Brown,09/092f9625.jpg
61SWwiColsL,B07TC6DSKM,Is this case slim?,Yes,2f/2fc05b83.jpg
81m5lUDc3NL,B07K6H2C7D,What is the bed size?,TwinXL,c0/c029ddfd.jpg
61JGpQk68sL,B07QRMCB4Z,Is this case 3D printed?,Yes,44/440b8896.jpg
614VDfdUIKL,B071W95WP1,Is this dresser white?,Yes,53/53bda7f4.jpg
71JlAZCNOBL,B071GFDG21,Are these boots suede?,Yes,0c/0cee7658.jpg
61jtstw63mL,B07T4B5TS2,Is assembly required?,Yes,e2/e2fdf4f6.jpg
71zMb0bfMLL,B08569MGDM,What is the case material?,Silicon,85/85192c70.jpg
81vXyCXENeL,B07TCWSXJY,Is this a slim case?,Yes,66/66f3a68c.jpg
71e+FxV3jkL,B08511J2JD,What is the case's design style?,Printed,49/49fcef5b.jpg
81m0xvqr-zL,B073486QF5,What is the color of the case?,Red,43/43da1f92.jpg
71BuTIgVOgL,B078GSSJM2,Is the upper material entirely leather?,No,5e/5ef1b0b2.jpg
6125rr+8TwL,B07D7HYW57,What animal is depicted on the necklace?,Cat,09/0978b9cd.jpg
81CzNvoz3cL,B07T6V17PC,Is this case compatible with a Lenovo K4 Note?,Yes,49/49b1b22b.jpg
